GPS_dist,GPS_height,DEM_dist,DEM_height
0,3.242,0,3.200200081
1.209060434,3.333,0.108079838,3.217000008
2.66593731,3.361,0.216159675,3.219099998
4.374984611,3.344,0.324239513,3.230499983
5.509062587,3.571,0.43231935,3.241400003
6.536530971,3.603,0.540399188,3.263099909
7.524258093,3.353,0.648479025,3.277899981
8.531027775,2.892,0.756558863,3.286900043
9.778034909,2.668,0.8646387,3.289999962
10.80461004,2.566,0.972718538,3.292500019
11.96583296,2.245,1.080798375,3.299000025
13.14699874,2.005,1.188878213,3.312299967
14.17427548,1.771,1.29695805,3.315299988
15.23513161,1.603,1.405037888,3.324100018
16.35274916,1.423,1.513117725,3.328799963
17.37351644,1.278,1.621197563,3.326100111
18.53858102,1.17,1.7292774,3.333800077
19.70908969,1.035,1.837357238,3.337500095
21.17620634,0.969,1.945437075,3.347599983
22.39822178,0.879,2.050943214,3.349400043
23.44476516,0.824,2.156449353,3.353499889
24.57845732,0.733,2.261955492,3.375799894
25.90723566,0.629,2.367461631,3.356300116
27.33403316,0.581,2.47296777,3.350300074
28.71989316,0.575,2.578473908,3.348500013
29.88176896,0.536,2.683980047,3.339400053
31.03929697,0.562,2.789486186,3.33829999
32.22136542,0.582,2.894992325,3.357199907
33.23839657,0.592,3.000498464,3.34739995
34.34081997,0.569,3.103032001,3.358299971
35.43234718,0.57,3.205565537,3.370100021
36.53129564,0.592,3.308099074,3.378000021
37.54943079,0.575,3.410632611,3.397599936
38.68906211,0.587,3.513166147,3.43322897
39.72276748,0.501,3.615699684,3.470334053
,,3.718233221,3.455300093
,,3.820766758,3.440123081
,,3.923300294,3.423500061
,,4.025833831,3.414400101
,,4.128367368,3.38499999
,,4.230900904,3.37409997
,,4.333434441,3.379600048
,,4.435967978,3.416699886
,,4.538501515,3.439800024
,,4.641035051,3.450900078
,,4.743568588,3.461199999
,,4.846102125,3.476099968
,,4.954535029,3.503099918
,,5.062967934,3.517999887
,,5.171400838,3.535900116
,,5.279833742,3.546900034
,,5.388266647,3.56430006
,,5.496699551,3.572849989
,,5.605132456,3.582600117
,,5.71356536,3.59559989
,,5.833008032,3.63499999
,,5.952450705,3.654099941
,,6.071893377,3.649100065
