GPS_dist,GPS_height,DEM_dist,DEM_height
,,5.762230819,1.79460001
,,5.867736958,1.784700036
,,5.973243097,1.783400059
,,6.078749236,1.776600003
,,6.184255375,1.764299989
,,6.289761514,1.757699966
,,6.395267652,1.753700018
,,6.500773791,1.745399952
,,6.60627993,1.745599985
,,6.711786069,1.739500046
,,6.817292208,1.717599988
,,6.922798347,1.696099997
,,7.028304486,1.691599965
,,7.133810624,1.68719995
,,7.263735103,1.696400046
,,7.393659581,1.674399972
,,7.52358406,1.655599952
,,7.653508538,1.644500017
,,7.783433016,1.639299989
,,7.913357495,1.621700048
,,8.043281973,1.610399961
,,8.173206452,1.609799981
,,8.30313093,1.615100026
,,8.433055408,1.609899998
,,8.562979887,1.586099982
,,8.692904365,1.578699946
,,8.822828843,1.552899957
,,8.952753322,1.558099985
,,9.0826778,1.558200002
,,9.212602279,1.535599947
,,9.342526757,1.535899997
,,9.472451235,1.532600045
,,9.602375714,1.514999986
,,9.732300192,1.513100028
,,9.862224671,1.511000037
,,9.992149149,1.508900046
,,10.12207363,1.50999999
,,10.25199811,1.511700034
,,10.38192258,1.514000058
,,10.51184706,1.521900058
,,10.64177154,1.51970005
,,10.77169602,1.500499964
,,10.9016205,1.500100017
,,11.03154498,1.50940001
,,11.13748619,1.487599969
,,11.24342741,1.487900019
,,11.34936863,1.491400003
,,11.45530985,1.496099949
,,11.56125106,1.503200054
,,11.66719228,1.494300008
,,11.7731335,1.496500015
,,11.87907472,1.493100047
,,11.98501593,1.492799997
,,12.09095715,1.49150002
,,12.19689837,1.493999958
,,12.30283959,1.495499969
,,12.4087808,1.514299989
,,12.51472202,1.513200045
,,12.62066324,1.492599964
,,12.72660446,1.48210001
,,12.83254567,1.479500055
,,12.93848689,1.494699955
,,13.04442811,1.491700053
,,13.15036933,1.473700047
,,13.25631054,1.474699974
,,13.36225176,1.465499997
,,13.46809223,1.479200006
,,13.5739327,1.465800047
,,13.67977316,1.473999977
,,13.78561363,1.465800047
,,13.8914541,1.446699977
,,13.99729457,1.434399962
,,14.10313503,1.422099948
,,14.2089755,1.421700001
,,14.31481597,1.424100041
,,14.42065644,1.441200018
,,14.5264969,1.422799945
,,14.63233737,1.423699975
,,14.73817784,1.427399993
,,14.84401831,1.436699986
,,14.94985877,1.441100001
,,15.05569924,1.442899942
,,15.16153971,1.45510006
,,15.26738018,1.458600044
,,15.37322064,1.478700042
,,15.47906111,1.483199954
,,15.58490158,1.486600041
,,15.69074205,1.499500036
,,15.79658251,1.502099991
,,15.90242298,1.501600027
,,16.00826345,1.505599976
,,16.11410392,1.511999965
,,16.21994438,1.514000058
,,16.32578485,1.515200019
,,16.43162532,1.518900037
,,16.53746579,1.529299974
,,16.64330625,1.558799982
,,16.74914672,1.547600031
,,16.85498719,1.545400023
,,16.96082766,1.556200027
,,17.06666812,1.558500051
,,17.17250859,1.557199955
,,17.27834906,1.56159997
,,17.38418953,1.56280005
,,17.49002999,1.564499974
,,17.59587046,1.565999985
,,17.70171093,1.576500058
,,17.8075514,1.583899975
,,17.91339186,1.593500018
,,18.01923233,1.592300057
,,18.1250728,1.611899972
,,18.23091327,1.639199972
,,18.33675373,1.639899969
,,18.4425942,1.651600003
,,18.54843467,1.65260005
,,18.65427514,1.652099967
,,18.7601156,1.667600036
,,18.86595607,1.676900029
,,18.97179654,1.67719996
,,19.07763701,1.681800008
,,19.18347747,1.686800003
,,19.28931794,1.685899973
,,19.39515841,1.687000036
,,19.50099888,1.689299941
,,19.60683934,1.69749999
,,19.71267981,1.712299943
,,19.81852028,1.717599988
,,19.92436075,1.720000029
,,20.03020121,1.727499962
,,20.13604168,1.743899941
,,20.24188215,1.760499954
,,20.34772262,1.781299949
,,20.45356308,1.791700006
,,20.55940355,1.81219995
,,20.66524402,1.821099997
,,20.77108449,1.827000022
,,20.87692495,1.858800054
,,20.98276542,1.900699973
,,21.08860589,1.900500059
,,21.19444636,1.912400007
,,21.30028682,1.931699991
,,21.40612729,1.945899963
,,21.51196776,1.957499981
,,21.61780823,1.974699974
,,21.72364869,1.995000005
,,21.82948916,2.052299976
,,21.93532963,2.069000006
,,22.0411701,2.114799976
,,22.14701056,2.135400057
,,22.25285103,2.136899948
,,22.3586915,2.149100065
,,22.46453197,2.165999889
,,22.57037243,2.177999973
,,22.6762129,2.198199987
,,22.78205337,2.210299969
,,22.88789384,2.228399992
,,22.9937343,2.239200115
,,23.09957477,2.249200106
,,23.20541524,2.263099909
,,23.31125571,2.273200035
,,23.41709617,2.283799887
,,23.52293664,2.298899889
,,23.62877711,2.300400019
,,23.73461758,2.295399904
,,23.84045804,2.284600019
,,23.94629851,2.286799908
,,24.05213898,2.311100006
,,24.15797945,2.3276999
,,24.26381991,2.358299971
,,24.36966038,2.384200096
,,24.47550085,2.423599958
,,24.58134132,2.465500116
,,24.68718178,2.506599903
,,24.79302225,2.568000078
,,24.89886272,2.617599964
,,25.00470319,2.647500038
,,25.11054365,2.699100018
,,25.21638412,2.74029994
,,25.32222459,2.770200014
,,25.42806506,2.796600103
,,25.53390552,2.823299885
,,25.63974599,2.838000059
,,25.74558646,2.849600077
,,25.85142693,2.856300116
,,25.95726739,2.853699923
,,26.06310786,2.842000008
,,26.16894833,2.85010004
,,26.2747888,2.85649991
,,26.38062926,2.845999956
,,26.48646973,2.831199884
,,26.5923102,2.829099894
,,26.69815067,2.828200102
,,26.80399113,2.823499918
,,26.9098316,2.804800034
,,27.02030657,2.790600061
,,27.13078154,2.767299891
,,27.24125651,2.768399954
,,27.35173148,2.76699996
,,27.46220645,2.76060009
,,27.57268142,2.769000053
,,27.68315639,2.773499966
,,27.79363136,2.792700052
,,27.90410633,2.809099913
,,28.0145813,2.835200071
,,28.12505627,2.849299908
,,28.23553124,2.87770009
,,28.34600621,2.908699989
,,28.45648118,2.951100111
,,28.56695614,3.02670002
,,28.67743111,3.237900019
,,28.78790608,3.136899948
,,28.89838105,3.219799995
,,29.00885602,3.244299889
,,29.11933099,3.243700027
,,29.22980596,3.249799967
,,29.34028093,3.250099897
,,29.4507559,3.282999992
,,29.56123087,3.283600092
,,29.67170584,3.295900106
,,29.78218081,3.305399895
,,29.89265578,3.305999994
,,30.00313075,3.301700115
,,30.11360572,3.300299883
,,30.22408069,3.305900097
,,30.33455566,3.3046
,,30.44503063,3.317600012
,,30.5555056,3.296000004
,,30.66598057,3.295799971
,,30.77645554,3.305799961
,,30.88693051,3.313699961
,,30.99740547,3.380000114
,,31.10788044,3.399300098
,,31.21835541,3.432600021
,,31.32883038,3.465300083
,,31.43930535,3.505899906
,,31.54978032,3.5704
,,31.66025529,3.564699888
,,31.77073026,3.556900024
,,31.88120523,3.514400005
,,31.9916802,3.504400015
,,32.1080267,3.480900049
,,32.22437321,3.476000071
,,32.34071971,3.466399908
,,32.45706621,3.438999891
,,32.57341272,3.438699961
,,32.68975922,3.447999954
,,32.80610572,3.453500032
,,32.92245223,3.408400059
,,33.03879873,3.366899967
,,33.15514523,3.334500074
,,33.27149174,3.320600033
,,33.38783824,3.3131001
,,33.50418474,3.30430007
,,33.62053125,3.302099943
,,33.73687775,3.296700001
,,33.85322425,3.28489995
,,33.96957076,3.281599998
,,34.08591726,3.287699938
,,34.20226376,3.288599968
,,34.31861027,3.285599947
,,34.43495677,3.288700104
,,34.55130327,3.287699938
,,34.66764978,3.299299955
,,34.78399628,3.301500082
,,34.90034278,3.271500111
,,35.01668929,3.221699953
,,35.13303579,3.161200047
,,35.24938229,3.062200069
,,35.3657288,3
,,35.4820753,2.931299925
,,35.5984218,2.900599957
,,35.71476831,2.878299952
,,35.83111481,2.94749999
,,35.94746131,2.893699884
,,36.06380782,2.704200029
,,36.18015432,2.695800066
,,36.28403605,2.688699961
,,36.38791779,2.688800097
,,36.49179952,2.683799982
,,36.59568126,2.709899902
,,36.69956299,2.711499929
,,36.80344473,2.751300097
,,36.90732646,2.667200089
,,37.0112082,2.62229991
,,37.11508993,2.576299906
,,37.21897167,2.554899931
,,37.3228534,2.5473001
,,37.42673514,2.534800053
,,37.53061687,2.523999929
,,37.6344986,2.608099937
,,37.73838034,2.732700109
,,37.84226207,2.690999985
,,37.94614381,2.5473001
,,38.05002554,2.355200052
,,38.15390728,2.322000027
,,38.25778901,2.296900034
,,38.36167075,2.283699989
,,38.46555248,2.24180007
,,38.56943422,2.206899881
,,38.67331595,2.181900024
,,38.77719768,2.152899981
,,38.88107942,2.119199991
,,38.98496115,2.092099905
,,39.08884289,2.068900108
,,39.19272462,2.034800053
,,39.29660636,2.007800102
,,39.40048809,1.986899972
,,39.50436983,1.971600056
,,39.60825156,1.951599956
,,39.7121333,1.947199941
,,39.81601503,1.94690001
,,39.91989677,1.961300015
,,40.0237785,1.964699984
,,40.12766023,1.959400058
,,40.23154197,1.952900052
,,40.3354237,1.943600059
,,40.43930544,1.932700038
,,40.54318717,1.916900039
,,40.64706891,1.896700025
,,40.75095064,1.88530004
,,40.85483238,1.876099944
,,40.95871411,1.858800054
,,41.06259585,1.834699988
,,41.16647758,1.815999985
,,41.26901112,1.806200027
,,41.37154465,1.801399946
,,41.47407819,1.784199953
,,41.57661173,1.756299973
,,41.67914526,1.730999947
,,41.7816788,1.712000012
,,41.88421234,1.706400037
,,41.98674587,1.695799947
,,42.08927941,1.682700038
,,42.19181295,1.671399951
,,42.29434648,1.666100025
,,42.39688002,1.641800046
,,42.49941356,1.626700044
,,42.60194709,1.615499973
,,42.70448063,1.59829998
,,42.80701417,1.583099961
,,42.9095477,1.574900031
,,43.01208124,1.578500032
,,43.11461478,1.57889998
,,43.21714832,1.573600054
,,43.31968185,1.560099959
,,43.42221539,1.557600021
,,43.52474893,1.563799977
,,43.62728246,1.558899999
,,43.729816,1.545699954
,,43.83234954,1.546499968
,,43.93488307,1.525599957
,,44.03741661,1.525099993
,,44.13995015,1.531299949
,,44.24248368,1.51970005
,,44.34501722,1.504699945
,,44.44755076,1.497300029
,,44.55008429,1.489899993
,,44.65261783,1.482599974
,,44.75515137,1.475399971
,,44.8576849,1.468999982
,,44.96021844,1.465499997
,,45.06275198,1.45510006
,,45.16528551,1.443799973
,,45.26781905,1.430600047
,,45.37035259,1.423400044
,,45.47288612,1.418300033
,,45.57541966,1.412799954
,,45.6779532,1.403399944
,,45.78048673,1.38349998
,,45.88302027,1.385200024
,,45.98555381,1.378399968
,,46.08808734,1.371099949
,,46.19062088,1.364599943
,,46.29315442,1.355599999
,,46.39568795,1.348099947
,,46.49822149,1.343099952
,,46.60075503,1.337000012
,,46.70328856,1.329300046
,,46.8058221,1.321799994
,,46.90835564,1.312600017
,,47.01088917,1.304299951
,,47.11342271,1.304200053
,,47.21595625,1.293499947
,,47.31848978,1.286000013
,,47.42102332,1.278599977
,,47.52355686,1.270200014
,,47.62609039,1.261899948
,,47.72862393,1.255699992
,,47.83115747,1.24849999
,,47.933691,1.240499973
,,48.03622454,1.232800007
,,48.13875808,1.229599953
,,48.24129161,1.225800037
,,48.34382515,1.216599941
,,48.44635869,1.210199952
,,48.54889222,1.202800035
,,48.65142576,1.19749999
,,48.7539593,1.192399979
,,48.85649283,1.185799956
,,48.95902637,1.182700038
,,49.06155991,1.177399993
,,49.16409344,1.173900008
,,49.26662698,1.167500019
,,49.36916052,1.163800001
,,49.47169405,1.158599973
,,49.57422759,1.15320003
,,49.67676113,1.147899985
,,49.77929466,1.139400005
,,49.88016551,1.132799983
,,49.98103636,1.125200033
,,50.08190721,1.119600058
,,50.18277806,1.112100005
,,50.28364891,1.105000019
,,50.38451976,1.097599983
,,50.48539061,1.09070003
,,50.58626146,1.083899975
,,50.6871323,1.078600049
,,50.78800315,1.069900036
,,50.888874,1.064100027
,,50.98974485,1.057700038
,,51.0906157,1.050699949
,,51.19148655,1.042000055
,,51.2923574,1.03550005
,,51.39322825,1.025200009
,,51.4940991,1.019199967
,,51.59496995,1.009699941
,,51.69584079,1.002400041
,,51.79671164,0.993300021
,,51.89758249,0.986999989
,,51.99845334,0.977299988
,,52.09932419,0.971400023
,,52.20019504,0.965399981
,,52.30106589,0.955600023
,,52.40193674,0.944400012
,,52.50280759,0.936999977
,,52.60367843,0.927900016
,,52.70454928,0.922500014
,,52.80542013,0.913200021
,,52.90629098,0.903900027
,,53.00716183,0.891499996
,,53.11310211,0.882300019
,,53.21904238,0.873000026
,,53.32498266,0.863099992
,,53.43092294,0.851999998
,,53.53686322,0.846000016
,,53.64280349,0.831900001
,,53.74874377,0.824500024
,,53.85468405,0.817399979
,,53.96062432,0.812099993
,,54.0665646,0.806299984
,,54.17250488,0.802299976
,,54.27844516,0.796700001
,,54.38438543,0.78609997
,,54.49032571,0.781499982
,,54.59626599,0.777700007
,,54.70220627,0.763499975
,,54.80814654,0.754100025
,,54.91408682,0.748199999
,,55.0200271,0.744099975
,,55.12596737,0.738600016
,,55.23190765,0.731400013
,,55.33784793,0.725099981
,,55.44378821,0.719500005
,,55.54972848,0.712300003
,,55.65566876,0.698000014
,,55.76160904,0.687699974
,,55.86754931,0.683499992
,,55.97348959,0.674700022
,,56.07942987,0.669799984
,,56.18537015,0.668099999
,,56.29131042,0.658200026
,,56.3972507,0.650300026
,,56.50319098,0.64319998
,,56.60913125,0.630800009
,,56.71507153,0.623700023
,,56.82101181,0.621399999
,,56.92695209,0.613900006
,,57.03289236,0.608799994
,,57.13883264,0.60710001
,,57.24477292,0.602699995
,,57.3507132,0.597800016
,,57.45665347,0.594699979
,,57.56259375,0.588999987
,,57.66853403,0.586700022
,,57.7744743,0.584299982
,,57.88041458,0.580299973
,,57.98635486,0.575500011
,,58.09229514,0.573599994
,,58.19823541,0.571099997
,,58.30759496,0.573000014
,,58.41695452,0.569800019
,,58.52631407,0.568199992
,,58.63567362,0.565800011
,,58.74503317,0.565100014
,,58.85439272,0.563899994
,,58.96375227,0.559300005
,,59.07311183,0.557500005
,,59.18247138,0.556299984
,,59.29183093,0.557900012
,,59.40119048,0.555400014
,,59.51055003,0.555299997
,,59.61990958,0.555400014
,,59.72926914,0.559300005
,,59.83862869,0.560400009
,,59.94798824,0.559899986
,,60.05734779,0.56220001
,,60.16670734,0.56099999
,,60.27606689,0.56190002
,,60.38542644,0.563300014
,,60.494786,0.564700007
,,60.60414555,0.565599978
,,60.70706913,0.565100014
,,60.80999271,0.564300001
,,60.91291629,0.56400001
,,61.01583986,0.564100027
,,61.11876344,0.567200005
,,61.22168702,0.567099988
,,61.3246106,0.566500008
,,61.42753418,0.567499995
,,61.53045776,0.566500008
,,61.63338134,0.569800019
,,61.73630492,0.574599981
,,61.8392285,0.572799981
,,61.94215208,0.578999996
,,62.04507566,0.577499986
,,62.14799924,0.5722
,,62.25092282,0.577099979
,,62.35384639,0.578199983
,,62.45676997,0.573499978
,,62.55969355,0.582400024
,,62.66261713,0.579999983
,,62.76554071,0.579999983
,,62.86846429,0.574500024
,,62.97138787,0.577300012
,,63.07431145,0.583299994
,,63.17723503,0.586499989
,,63.28015861,0.587599993
,,63.38308219,0.590300024
,,63.48600577,0.59009999
,,63.58892935,0.593597531
,,63.69185292,0.591199994
,,63.7947765,0.584100008
,,63.89770008,0.581499994
,,64.00062366,0.591596723
,,64.10354724,0.596700013
,,64.20647082,0.591300011
,,64.3093944,0.598800004
,,64.41231798,0.59890002
,,64.51524156,0.603999972
,,64.61816514,0.598200023
,,64.72108872,0.597800016
,,64.8240123,0.606899977
,,64.92693587,0.601300001
,,65.02985945,0.604905307
,,65.13278303,0.600700021
,,65.23570661,0.600300014
,,65.33863019,0.604713678
,,65.44155377,0.603500009
,,65.54447735,0.604499996
,,65.64740093,0.612900019
,,65.75032451,0.610499978
,,65.85324809,0.617699981
,,65.95617167,0.609099984
,,66.05909525,0.614799976
,,66.16201883,0.615400016
,,66.2649424,0.620400012
,,66.36786598,0.621200025
,,66.47078956,0.622200012
,,66.57371314,0.622500002
,,66.67663672,0.617900014
,,66.7795603,0.621200025
,,66.88248388,0.623399973
,,66.98540746,0.624100029
,,67.08833104,0.618399978
,,67.19125462,0.620000005
,,67.2941782,0.621100008
,,67.39710178,0.61589998
,,67.50002536,0.615700006
