GPS_dist,GPS_height,DEM_dist,DEM_height
0,2.142,0,2.156399965
1.445711228,2.004,0.105506139,2.131599903
2.803814094,1.627,0.211012278,2.124300003
4.194353767,1.418,0.316518417,2.099699974
5.41360772,1.348,0.422024555,2.099600077
6.681667635,1.365,0.527530694,2.071899891
8.653139535,1.5,0.633036833,2.070499897
10.60184349,1.726,0.738542972,2.062700033
12.39547674,2.058,0.844049111,2.066800117
14.31925597,2.269,0.94955525,2.037800074
15.84448417,2.643,1.055061389,2.028199911
17.29588233,2.948,1.160567527,2.003200054
18.75243811,3.118,1.266073666,1.991400003
20.21958109,3.386,1.371579805,1.970000029
21.52905018,3.5,1.477085944,1.963000059
22.87336438,3.413,1.582592083,1.949900031
23.98447301,3.401,1.688098222,1.949100018
25.23810549,3.164,1.793604361,1.931399941
26.48563687,2.69,1.899110499,1.895699978
27.49328258,2.512,2.004616638,1.876799941
28.55671799,2.146,2.110122777,1.84739995
29.82250063,1.907,2.215628916,1.805500031
31.22297787,1.682,2.321135055,1.774600029
32.26861912,1.541,2.426641194,1.745599985
33.68026292,1.367,2.532147333,1.700199962
34.96320038,1.198,2.637653471,1.682500005
36.42804945,1.123,2.74315961,1.646199942
38.04655291,0.979,2.848665749,1.614400029
39.51050001,0.858,2.954171888,1.599799991
41.46380401,0.848,3.059678027,1.578699946
43.20202758,0.676,3.165184166,1.56190002
44.36384196,0.69,3.270690305,1.542199969
46.4880231,0.6,3.376196443,1.523900032
48.42724344,0.611,3.481702582,1.493600011
49.49524564,0.651,3.587208721,1.479699969
50.55705355,0.684,3.69271486,1.442600012
51.70324853,0.691,3.798220999,1.420699954
52.7552946,0.71,3.903727138,1.405300021
54.48210023,0.706,4.009233277,1.390300035
55.65980287,0.638,4.114739415,1.382400036
,,4.220245554,1.375499964
,,4.323698143,1.371500015
,,4.427150732,1.3671
,,4.530603321,1.351500034
,,4.63405591,1.344099998
,,4.737508499,1.339900017
,,4.840961088,1.339300036
,,4.944413677,1.346899986
,,5.047866265,1.33220005
,,5.151318854,1.318600059
,,5.254771443,1.315400004
,,5.358224032,1.308300018
,,5.461676621,1.320199966
,,5.56512921,1.31280005
,,5.668581799,1.305199981
,,5.772034388,1.307299972
,,5.875486976,1.309000015
,,5.978939565,1.311800003
,,6.082392154,1.320500016
,,6.185844743,1.326099992
,,6.289297332,1.327399969
,,6.392749921,1.323199987
,,6.49620251,1.325099945
,,6.599655099,1.339599967
,,6.703107687,1.336300015
,,6.806560276,1.338199973
,,6.910012865,1.33220005
,,7.013465454,1.335299969
,,7.116918043,1.331900001
,,7.220370632,1.332599998
,,7.323823221,1.333400011
,,7.42727581,1.335399985
,,7.530728399,1.3398
,,7.634180987,1.347100019
,,7.737633576,1.352100015
,,7.841086165,1.377699971
,,7.944538754,1.378900051
,,8.047991343,1.377200007
,,8.151443932,1.3829
,,8.254896521,1.386299968
,,8.35834911,1.399399996
,,8.461801698,1.400900006
,,8.565254287,1.41900003
,,8.668144164,1.430699944
,,8.771034041,1.443300009
,,8.873923918,1.467100024
,,8.976813795,1.490200043
,,9.079703672,1.487200022
,,9.182593549,1.494400024
,,9.285483426,1.511500001
,,9.388373303,1.515900016
,,9.49126318,1.526600003
,,9.594153057,1.564299941
,,9.697042934,1.593099952
,,9.799932811,1.60710001
,,9.902822688,1.614300013
,,10.00571257,1.621899962
,,10.10860244,1.64349997
,,10.21149232,1.657899976
,,10.3143822,1.664700031
,,10.41727207,1.681100011
,,10.52016195,1.696400046
,,10.62305183,1.704300046
,,10.7259417,1.712499976
,,10.82883158,1.732300043
,,10.93172146,1.75090003
,,11.03461134,1.753399968
,,11.13750121,1.762599945
,,11.24039109,1.777199984
,,11.34328097,1.793300033
,,11.44617084,1.803200006
,,11.54653698,1.835600019
,,11.64690312,1.870399952
,,11.74726925,1.87590003
,,11.84763539,1.886600018
,,11.94800153,1.905599952
,,12.04836766,1.923300028
,,12.1487338,1.927000046
,,12.24909994,1.942899942
,,12.34946607,1.950399995
,,12.44983221,1.983899951
,,12.55019835,1.994199991
,,12.65056448,2.012000084
,,12.75093062,2.043800116
,,12.85129676,2.049900055
,,12.95166289,2.060800076
,,13.05202903,2.073400021
,,13.15239517,2.083600044
,,13.2527613,2.103499889
,,13.35312744,2.133899927
,,13.45349358,2.150000095
,,13.55385971,2.173899889
,,13.65422585,2.183900118
,,13.75459199,2.191400051
,,13.85495812,2.205199957
,,13.95532426,2.212500095
,,14.0556904,2.232599974
,,14.15605653,2.24909997
,,14.25642267,2.259399891
,,14.35678881,2.27489996
,,14.45715494,2.287800074
,,14.55752108,2.315000057
,,14.65788722,2.314899921
,,14.75825335,2.325099945
,,14.85861949,2.331799984
,,14.95898563,2.35649991
,,15.05935176,2.358299971
,,15.16803971,2.367899895
,,15.27672765,2.386100054
,,15.38541559,2.458600044
,,15.49410353,2.491300106
,,15.60279147,2.51850009
,,15.71147941,2.533499956
,,15.82016735,2.5618999
,,15.92885529,2.619299889
,,16.03754323,2.668299913
,,16.14623117,2.710200071
,,16.25491912,2.725199938
,,16.36360706,2.767999887
,,16.472295,2.784399986
,,16.58098294,2.804500103
,,16.68366595,2.822099924
,,16.78634895,2.851799965
,,16.88903196,2.868299961
,,16.99171496,2.874700069
,,17.09439797,2.871099949
,,17.19708098,2.902199984
,,17.29976398,2.89989996
,,17.40244699,2.918900013
,,17.50512999,2.93479991
,,17.607813,2.951900005
,,17.71049601,2.96600008
,,17.81317901,2.974699974
,,17.91586202,2.99029994
,,18.01854502,3.021600008
,,18.12122803,3.049299955
,,18.22391104,3.050100088
,,18.32659404,3.050899982
,,18.42927705,3.0546
,,18.53196005,3.063699961
,,18.63464306,3.068700075
,,18.73732607,3.091500044
,,18.84000907,3.096100092
,,18.94269208,3.113399982
,,19.04537509,3.135799885
,,19.14805809,3.154000044
,,19.25131327,3.171299934
,,19.35456845,3.332568407
,,19.45782363,3.522700071
,,19.56107881,3.501651764
,,19.664334,3.430387974
,,19.76758918,3.388799906
,,19.87084436,3.33859992
,,19.97409954,3.338500023
,,20.07735472,3.343600035
,,20.1806099,3.372800112
,,20.28386508,3.394200087
,,20.38712026,3.40809989
,,20.49037544,3.412499905
,,20.59363062,3.429199934
,,20.6968858,3.448499918
,,20.80014098,3.468400002
,,20.90339616,3.490600109
,,21.01396261,3.498699903
,,21.12452906,3.504800081
,,21.23509551,3.519000053
,,21.34566196,3.531199932
,,21.45622841,3.540600061
,,21.56679486,3.542500019
,,21.67736131,3.560100079
,,21.78792776,3.532999992
,,21.89849421,3.499900103
,,22.00906066,3.482199907
,,22.11962711,3.470700026
,,22.23019356,3.441099882
,,22.34076001,3.434099913
,,22.44545141,3.431799889
,,22.55014282,3.422800064
,,22.65483423,3.426199913
,,22.75952564,3.428499937
,,22.86421704,3.434299946
,,22.96890845,3.429100037
,,23.07359986,3.427099943
,,23.17829127,3.433700085
,,23.28298267,3.426000118
,,23.38767408,3.426399946
,,23.49236549,3.426000118
,,23.5970569,3.430999994
,,23.7017483,3.422899961
,,23.80790372,3.423000097
,,23.91405913,3.414799929
,,24.02021454,3.399300098
,,24.12636996,3.40440011
,,24.23252537,3.391400099
,,24.33868078,3.381999969
,,24.4448362,3.36500001
,,24.55099161,3.343400002
,,24.65714702,3.336699963
,,24.76330244,3.313999891
,,24.86945785,3.296799898
,,24.97561327,3.271199942
,,25.08176868,3.245199919
,,25.18792409,3.238800049
,,25.29407951,3.203000069
,,25.40023492,3.14470005
,,25.50639033,3.088200092
,,25.61254575,3.028300047
,,25.72651885,2.995399952
,,25.84049196,2.937700033
,,25.95446507,2.91079998
,,26.06843818,2.876699924
,,26.18241129,2.855499983
,,26.2963844,2.825500011
,,26.41035751,2.810400009
,,26.52433061,2.786799908
,,26.63830372,2.772900105
,,26.75227683,2.762000084
,,26.86624994,2.725600004
,,26.98022305,2.694200039
,,27.09419616,2.675400019
,,27.20816926,2.658400059
,,27.32214237,2.645499945
,,27.43611548,2.628700018
,,27.55008859,2.600899935
,,27.6640617,2.573899984
,,27.77803481,2.551800013
,,27.89200791,2.53670001
,,28.00598102,2.496200085
,,28.11995413,2.459899902
,,28.22312452,2.430999994
,,28.3262949,2.402100086
,,28.42946529,2.379100084
,,28.53263568,2.351900101
,,28.63580606,2.34010005
,,28.73897645,2.313299894
,,28.84214683,2.292700052
,,28.94531722,2.257200003
,,29.04848761,2.210500002
,,29.15165799,2.173000097
,,29.25482838,2.15350008
,,29.35799876,2.132600069
,,29.46116915,2.121299982
,,29.56916492,2.096199989
,,29.67716069,2.075900078
,,29.78515646,2.059299946
,,29.89315223,2.03670001
,,30.001148,1.991799951
,,30.10914377,1.97300005
,,30.21713954,1.952700019
,,30.32513531,1.941100001
,,30.43313108,1.934200048
,,30.54112685,1.893900037
,,30.64912262,1.876799941
,,30.75711839,1.871500015
,,30.86511415,1.861400008
,,30.97310992,1.841599941
,,31.08110569,1.805500031
,,31.18910146,1.788699985
,,31.29709723,1.737499952
,,31.405093,1.730200052
,,31.51308877,1.748800039
,,31.62108454,1.73150003
,,31.72908031,1.700700045
,,31.83707608,1.664499998
,,31.94507185,1.6602
,,32.05306762,1.654999971
,,32.16106339,1.630599976
,,32.26905916,1.615100026
,,32.37705493,1.602499962
,,32.4850507,1.587900043
,,32.59304647,1.583799958
,,32.70104224,1.581900001
,,32.80903801,1.572000027
,,32.91703378,1.553300023
,,33.02502955,1.540400028
,,33.13302532,1.527500033
,,33.23445179,1.507799983
,,33.33587826,1.483299971
,,33.43730473,1.475600004
,,33.5387312,1.466400027
,,33.64015767,1.464300036
,,33.74158414,1.452700019
,,33.84301061,1.437700033
,,33.94443708,1.423599958
,,34.04586355,1.404299974
,,34.14729002,1.387199998
,,34.24871649,1.366000056
,,34.35014296,1.354900002
,,34.45156943,1.345499992
,,34.55299591,1.333199978
,,34.65442238,1.317299962
,,34.75584885,1.300199986
,,34.85727532,1.29489994
,,34.95870179,1.275699973
,,35.06012826,1.270499945
,,35.16155473,1.257099986
,,35.2629812,1.251799941
,,35.36440767,1.243299961
,,35.46583414,1.229300022
,,35.56726061,1.223999977
,,35.66868708,1.216799974
,,35.77745168,1.20630002
,,35.88621627,1.195799947
,,35.99498086,1.18780005
,,36.10374546,1.177099943
,,36.21251005,1.169999957
,,36.32127465,1.169499993
,,36.43003924,1.165899992
,,36.53880383,1.184800029
,,36.64756843,1.157400012
,,36.75633302,1.139099956
,,36.86509762,1.120800018
,,36.97386221,1.111899972
,,37.08262681,1.101300001
,,37.1913914,1.098199964
,,37.30015599,1.088400006
,,37.40892059,1.082000017
,,37.51768518,1.073400021
,,37.62644978,1.070000052
,,37.73521437,1.057199955
,,37.84397896,1.049900055
,,37.95274356,1.051399946
,,38.06150815,1.046000004
,,38.17027275,1.038699985
,,38.27903734,1.030500054
,,38.38780194,1.025200009
,,38.49656653,1.021299958
,,38.59973891,1.013399959
,,38.70291129,1.008299947
,,38.80608367,1.002699971
,,38.90925605,0.997300029
,,39.01242843,0.991299987
,,39.11560082,0.985899985
,,39.2187732,0.981000006
,,39.32194558,0.980700016
,,39.42511796,0.974600017
,,39.52829034,0.970200002
,,39.63146272,0.967499971
,,39.7346351,0.961799979
,,39.83780748,0.955600023
,,39.94097987,0.94690001
,,40.04415225,0.943199992
,,40.14732463,0.938399971
,,40.25049701,0.932299972
,,40.35366939,0.927200019
,,40.45684177,0.91839999
,,40.56001415,0.915899992
,,40.66318653,0.9023
,,40.76635891,0.902199984
,,40.8695313,0.899699986
,,40.97270368,0.894200027
,,41.07587606,0.889999986
,,41.17904844,0.888000011
,,41.28222082,0.876999974
,,41.3853932,0.875699997
,,41.48856558,0.864199996
,,41.59173796,0.860899985
,,41.69491034,0.860800028
,,41.79808273,0.8574
,,41.90125511,0.854799986
,,42.00442749,0.84740001
,,42.10759987,0.83859998
,,42.21077225,0.834699988
,,42.31394463,0.82889998
,,42.41711701,0.822099984
,,42.52028939,0.820800006
,,42.62346177,0.818099976
,,42.72663416,0.814700007
,,42.82980654,0.806599975
,,42.93297892,0.801100016
,,43.0361513,0.797999978
,,43.13932368,0.795400023
,,43.24249606,0.786199987
,,43.34566844,0.781300008
,,43.44884082,0.774999976
,,43.55579072,0.768599987
,,43.66274062,0.765299976
,,43.76969053,0.758300006
,,43.87664043,0.753400028
,,43.98359033,0.74940002
,,44.09054023,0.746999979
,,44.19749013,0.74089998
,,44.30444003,0.735300004
,,44.41138993,0.730599999
,,44.51833983,0.7245
,,44.62528973,0.708800018
,,44.73223963,0.708599985
,,44.83918953,0.71329999
,,44.94613943,0.702499986
,,45.05308933,0.700800002
,,45.16003923,0.690699995
,,45.26698913,0.689999998
,,45.37393904,0.684199989
,,45.48088894,0.677399993
,,45.58783884,0.670799971
,,45.69478874,0.664799988
,,45.80173864,0.658399999
,,45.90868854,0.655799985
,,46.01563844,0.64319998
,,46.12258834,0.640299976
,,46.22953824,0.637600005
,,46.33648814,0.634000003
,,46.44343804,0.63380003
,,46.55038794,0.628600001
,,46.65733784,0.628000021
,,46.76386776,0.625500023
,,46.87039768,0.624199986
,,46.97692759,0.62470001
,,47.08345751,0.622099996
,,47.18998743,0.621800005
,,47.29651734,0.614000022
,,47.40304726,0.61680001
,,47.50957717,0.618600011
,,47.61610709,0.614499986
,,47.72263701,0.614000022
,,47.82916692,0.61650002
,,47.93569684,0.619599998
,,48.04222676,0.621299982
,,48.14875667,0.622699976
,,48.25528659,0.624000013
,,48.36181651,0.626600027
,,48.46834642,0.626800001
,,48.57487634,0.627799988
,,48.68140626,0.630100012
,,48.78793617,0.63349998
,,48.89446609,0.635100007
,,49.000996,0.639800012
,,49.10752592,0.642799973
,,49.21405584,0.644200027
,,49.32058575,0.644699991
,,49.42711567,0.646499991
,,49.53364559,0.651300013
,,49.6401755,0.650699973
,,49.74670542,0.654600024
,,49.85323534,0.653999984
,,49.95976525,0.665700018
,,50.06629517,0.665499985
,,50.17282508,0.669399977
,,50.279355,0.671199977
,,50.38588492,0.673799992
,,50.49241483,0.674199998
,,50.59894475,0.675999999
,,50.70547467,0.686399996
,,50.81200458,0.689100027
,,50.9185345,0.689300001
,,51.02506442,0.692600012
,,51.13159433,0.698899984
,,51.23377036,0.695800006
,,51.33594639,0.695200026
,,51.43812241,0.696500003
,,51.54029844,0.700399995
,,51.64247447,0.701799989
,,51.74465049,0.703599989
,,51.84682652,0.705799997
,,51.94900255,0.707300007
,,52.05117857,0.710500002
,,52.1533546,0.710300028
,,52.25553063,0.71450001
,,52.35770665,0.71509999
,,52.45988268,0.716799974
,,52.56205871,0.720600009
,,52.66423473,0.721099973
,,52.76641076,0.726499975
,,52.86858679,0.724600017
,,52.97076281,0.7227
,,53.07293884,0.731299996
,,53.17511487,0.735700011
,,53.2772909,0.737999976
,,53.37946692,0.735800028
,,53.48164295,0.738799989
,,53.58381898,0.742299974
,,53.685995,0.741100013
,,53.78817103,0.742900014
,,53.89034706,0.742699981
,,53.99252308,0.746100008
,,54.09469911,0.745999992
,,54.19687514,0.749100029
,,54.29905116,0.751900017
,,54.40122719,0.754299998
,,54.50340322,0.754999995
,,54.60557924,0.749499977
,,54.70775527,0.751399994
