GPS_dist,GPS_height,DEM_dist,DEM_height
,,27.89060922,3.040299892
,,27.99268334,3.024100065
,,28.09475747,3.012799978
,,28.19683159,3.003599882
,,28.29890571,2.984400034
,,28.40097983,2.984699965
,,28.50305396,2.96690011
,,28.60512808,2.961400032
,,28.7072022,2.944200039
,,28.80927632,2.937000036
,,28.91135045,2.936800003
,,29.01342457,2.942100048
,,29.11549869,2.943599939
,,29.21757281,2.943500042
,,29.31964693,2.951200008
,,29.42824194,2.9454
,,29.53683695,2.946799994
,,29.64543195,2.95539999
,,29.75402696,2.96449995
,,29.86262196,2.964900017
,,29.97121697,2.951499939
,,30.07981197,2.9296
,,30.18840698,2.920700073
,,30.29700198,2.896800041
,,30.40559699,2.890300035
,,30.514192,2.86680007
,,30.622787,2.844500065
,,30.73138201,2.835000038
,,30.83997701,2.831500053
,,30.94857202,2.822799921
,,31.05716702,2.800100088
,,31.16576203,2.801000118
,,31.27435703,2.782099962
,,31.38295204,2.767999887
,,31.49154705,2.766499996
,,31.60014205,2.762000084
,,31.70280042,2.756999969
,,31.80545879,2.726700068
,,31.90811716,2.713000059
,,32.01077554,2.698899984
,,32.11343391,2.690799952
,,32.21609228,2.658400059
,,32.31875065,2.649300098
,,32.42140902,2.637900114
,,32.52406739,2.625
,,32.62672576,2.621500015
,,32.72938413,2.602299929
,,32.8320425,2.593199968
,,32.93470088,2.58130002
,,33.03951091,2.558700085
,,33.14432095,2.538500071
,,33.24913099,2.51850009
,,33.35394103,2.515300035
,,33.45875107,2.504800081
,,33.5635611,2.488600016
,,33.66837114,2.483799934
,,33.77318118,2.486000061
,,33.87799122,2.476999998
,,33.98280125,2.46600008
,,34.08761129,2.451900005
,,34.19242133,2.444999933
,,34.29723137,2.443300009
,,34.40204141,2.455300093
,,34.50685144,2.45810008
,,34.61166148,2.450000048
,,34.71647152,2.387099981
,,34.82128156,2.390300035
,,34.9260916,2.389899969
,,35.03090163,2.453399897
,,35.13571167,2.463700056
,,35.24576221,2.426199913
,,35.35581275,2.29369998
,,35.46586329,2.242000103
,,35.57591383,2.197299957
,,35.68596437,2.156899929
,,35.79753292,2.111000061
,,35.90910147,2.07220006
,,36.02067002,2.060600042
,,36.13223857,2.060499907
,,36.24380712,2.048000097
,,36.35537567,2.031399965
,,36.46694422,1.998200059
,,36.57851277,1.958699942
,,36.69008132,1.939399958
,,36.80164987,1.89320004
,,36.91321842,1.860700011
,,37.02478697,1.82889998
,,37.13635552,1.805699944
,,37.24792407,1.786999941
,,37.35949262,1.775699973
,,37.47106117,1.7773
,,37.58262972,1.762099981
,,37.69419827,1.752400041
,,37.80576682,1.714400053
,,37.91733537,1.691300035
,,38.02890392,1.655699968
,,38.14047247,1.639999986
,,38.25204102,1.61590004
,,38.36360957,1.604699969
,,38.47517812,1.595600009
,,38.58674667,1.592300057
,,38.69831522,1.561200023
,,38.80988377,1.557999969
,,38.92145232,1.537400007
,,39.03302087,1.519000053
,,39.14492703,1.483999968
,,39.25683319,1.493199944
,,39.36873935,1.497599959
,,39.48064551,1.496000051
,,39.59255167,1.490399957
,,39.70445783,1.486199975
,,39.81636399,1.475000024
,,39.92827015,1.4727
,,40.04017631,1.475399971
,,40.15208247,1.530699968
,,40.26398863,1.605599999
,,40.37589479,1.524399996
,,40.48780095,1.522699952
,,40.5997071,1.492799997
,,40.71161326,1.49240005
,,40.82351942,1.49119997
,,40.93542558,1.492499948
,,41.04733174,1.482200027
,,41.1592379,1.469900012
,,41.27114406,1.457499981
,,41.38305022,1.457100034
,,41.49495638,1.475399971
,,41.60686254,1.491600037
,,41.7187687,1.421900034
,,41.82033555,1.417199969
,,41.9219024,1.411299944
,,42.02346926,1.405099988
,,42.12503611,1.398800015
,,42.22660296,1.383000016
,,42.32816982,1.362400055
,,42.42973667,1.362200022
,,42.53130352,1.362900019
,,42.63287038,1.350299954
,,42.73443723,1.351899981
,,42.83600408,1.349099994
,,42.93757094,1.324900031
,,43.03913779,1.316699982
,,43.14070464,1.32099998
,,43.2422715,1.307899952
,,43.34383835,1.298699975
,,43.4454052,1.283400059
,,43.54697206,1.26849997
,,43.64853891,1.26849997
,,43.75010576,1.24969995
,,43.85167262,1.239799976
,,43.95323947,1.23360002
,,44.05480632,1.211899996
,,44.15637318,1.200700045
,,44.25794003,1.194399953
,,44.37823554,1.202200055
,,44.49853104,1.280699968
,,44.61882655,1.202100039
,,44.73912206,1.189599991
,,44.85941756,1.181800008
,,44.97971307,1.169999957
,,45.10000858,1.161999941
,,45.22030408,1.147099972
,,45.32203696,1.149000049
,,45.42376983,1.14349997
,,45.5255027,1.127300024
,,45.62723557,1.125100017
,,45.72896845,1.119300008
,,45.83070132,1.110499978
,,45.93243419,1.103299975
,,46.03416706,1.09739995
,,46.13589993,1.090600014
,,46.23763281,1.087299943
,,46.33936568,1.072600007
,,46.44109855,1.075000048
,,46.54283142,1.068199992
,,46.64456429,1.062299967
,,46.74629717,1.049700022
,,46.84803004,1.047500014
,,46.94976291,1.04279995
,,47.05149578,1.037899971
,,47.15322866,1.028699994
,,47.25496153,1.017799973
,,47.3566944,1.019899964
,,47.45842727,1.009500027
,,47.56016014,1.003200054
,,47.66189302,0.995100021
,,47.76362589,0.984200001
,,47.86535876,0.963400006
,,47.96709163,0.97390002
,,48.0688245,0.968599975
,,48.17055738,0.963400006
,,48.27229025,0.960500002
,,48.37402312,0.951300025
,,48.47575599,0.943400025
,,48.57748887,0.936699986
,,48.67922174,0.929499984
,,48.78095461,0.918299973
,,48.88268748,0.917900026
,,48.98442035,0.907800019
,,49.08615323,0.906599998
,,49.1878861,0.898400009
,,49.28961897,0.877200007
,,49.39135184,0.886900008
,,49.49308472,0.882799983
,,49.59481759,0.87470001
,,49.69655046,0.85650003
,,49.81023291,0.860199988
,,49.92391535,0.856599987
,,50.0375978,0.849699974
,,50.15128025,0.829400003
,,50.2649627,0.838800013
,,50.37864515,0.825399995
,,50.49232759,0.818199992
,,50.60601004,0.818799973
,,50.71969249,0.811500013
,,50.83337494,0.797599971
,,50.94705738,0.795300007
,,51.06073983,0.787800014
,,51.17442228,0.780099988
,,51.28810473,0.768599987
,,51.40178717,0.766300023
,,51.51546962,0.758899987
,,51.62915207,0.754299998
,,51.74283452,0.748899996
,,51.85651696,0.745000005
,,51.97019941,0.736699998
,,52.08388186,0.732599974
,,52.18903811,0.721400023
,,52.29419436,0.717000008
,,52.39935061,0.711600006
,,52.50450686,0.7051
,,52.60966311,0.702300012
,,52.71481936,0.700299978
,,52.81997561,0.693000019
,,52.92513186,0.689300001
,,53.03028811,0.68870002
,,53.13544436,0.686500013
,,53.24060061,0.67930001
,,53.34575686,0.677100003
,,53.45091311,0.675599992
,,53.55606936,0.668799996
,,53.66122561,0.664399981
,,53.76638187,0.666800022
,,53.87153812,0.665700018
,,53.97669437,0.666299999
,,54.08185062,0.665099978
,,54.18700687,0.659099996
,,54.29216312,0.658599973
,,54.39731937,0.656199992
,,54.50247562,0.655700028
,,54.60763187,0.652199984
,,54.71278812,0.657000005
,,54.81794437,0.655300021
,,54.92310062,0.653599977
,,55.02825687,0.649399996
,,55.13341312,0.648899972
,,55.23856937,0.649699986
,,55.34372562,0.651300013
,,55.44888187,0.652899981
,,55.55403812,0.6505
,,55.65919437,0.649999976
,,55.76435062,0.650300026
,,55.86950687,0.648800015
,,55.97466312,0.645799994
,,56.07981937,0.64410001
,,56.18497562,0.64289999
,,56.29013187,0.644999981
,,56.39528812,0.646000028
,,56.50044437,0.646300018
,,56.60560062,0.644699991
,,56.71075688,0.641099989
,,56.81591313,0.638999999
,,56.92106938,0.638800025
,,57.02622563,0.639100015
,,57.13138188,0.637399971
,,57.23653813,0.637899995
,,57.34169438,0.637600005
,,57.44685063,0.639999986
,,57.55200688,0.635999978
,,57.65716313,0.633700013
,,57.76104486,0.62650001
,,57.8649266,0.621800005
,,57.96880833,0.616699994
,,58.07269007,0.612600029
,,58.1765718,0.602100015
,,58.28045354,0.595399976
,,58.38433527,0.595499992
,,58.48821701,0.583299994
,,58.59209874,0.577700019
,,58.69598047,0.574999988
,,58.79986221,0.57099998
,,58.90374394,0.551199973
,,59.00762568,0.549499989
,,59.11150741,0.544099987
,,59.21538915,0.52670002
,,59.31927088,0.516499996
,,59.42315262,0.511500001
,,59.52703435,0.507799983
,,59.63091609,0.488499999
,,59.73479782,0.486099988
,,59.83867956,0.479099989
,,59.94256129,0.472600013
,,60.04644302,0.459800005
,,60.15032476,0.458600014
,,60.26987539,0.458700001
,,60.38942603,0.452699989
,,60.50897667,0.442000002
,,60.6285273,0.432099998
,,60.74807794,0.427531332
,,60.86762857,0.410100013
,,60.98717921,0.395500004
,,61.10672984,0.381700009
,,61.22628048,0.3838
,,61.34583112,0.354400009
,,61.46538175,0.346700013
,,61.58493239,0.351004809
,,61.70448302,0.338359356
,,61.82403366,0.328139484
,,61.9435843,0.313743204
,,62.06313493,0.311776251
,,62.18268557,0.311685741
,,62.3022362,0.312712789
,,62.3022362,0.312712789
